id,nombre,nombre_norm,actividad,direccion,telefono,email,sitio_web,instagram,facebook,linkedin,logo_url,logo_origen,contacto_nombre,descripcion,ubicacion,cuit
169,VAR S.R.L.,var,"Ingeniería Civil. Construcción redes eléctricas, sanitarias y gasoductos",Block 42 Dt. 10 B° Juan Pablo II (4400) Salta,(0387) 156 206 502,ariasorlando@hotmail.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/11/logo-1.png,camara,Martín Orlando Arias,,,
204,VELEZ LA BULONERA,velez la bulonera,Venta de bulones. Ferretería. Herramientas. Maquinas manuales,Pellegrini 691 (4400) Salta,(0387) 4311399,velezlabulonera@gmail.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/11/logo-1.png,camara,Carlos Vélez,,,
314,VER CONNECTION S.A.S.,ver connection,Relaciones comunitarias mineras,Av. Einstein 463 B° Parque Belgrano Salta,(0387) 154 537 179,vroldan@verconnection.com.ar,https://verconnection.com.ar/,https://www.instagram.com/ver.connection/,,https://www.linkedin.com/company/ver-connection/,https://capemisa.com.ar/wp-content/uploads/2024/05/ver.jpg,camara,Verónica Roldán,,,
315,VICTORIO BINDA,victorio binda,Proyectos. Insumos. Ejecución de Obras de Climatización. Proveedor de Materiales específicos para la Construcción y hormigones especiales. Proveedor de materiales para la Conducción de Fluidos. Proyectos y Fabricación de Sistemas de Ventilación.,"Office Park San Lorenzo Chico, Salta",0800 345 0003,c.binda@binda.ar,https://binda.ar/,https://www.instagram.com/binda.bintec/,https://www.facebook.com/binda.bintec/,,https://capemisa.com.ar/wp-content/uploads/2025/01/binda-1024x724.jpg,camara,Carla Binda,,,
246,WICHI TOLEDO S.R.L,wichi toledo,Perforación. Construcción. Servicios,Av. Paraguay 2797 – Salta,(0387) 4272142 / 4956038,jorgelinacampos@wichitoledo.com,https://wichitoledo.com/,,,https://ar.linkedin.com/company/wichi-toledo-oficial,https://capemisa.com.ar/wp-content/uploads/2021/11/logo-1.png,camara,Jorgelina Campos,,,
316,WKB GROUP,wkb,"Desarrollo de software a medida, automatización de procesos e implementación de inteligencia artificial para optimizar la productividad empresarial","Av. Entre Ríos 729, Salta",(0387) 2106412,lucianogalvez.salta@gmail.com,https://www.wkbgroup.com.ar/,,,,https://www.wkbgroup.com.ar/Bear.svg,sitio_oficial,Luciano Gálvez,,,
86,XI LATAM S.A.S,xi latam,"Consultora especializada en soluciones estratégicas y operativas para la industria minera y sus proveedores, enfocada en gestión de calidad, seguridad, medio ambiente, inocuidad, capacitación y cumplimiento normativo, con servicios personalizados, acotados en el tiempo que potencian competitividad y sostenibilidad.","Los Alamos 72 - B° Club de Campo El Tipal, Salta",(0387) 156 375 034,analiaxbasualdo@gmail.com,https://xilatam.ar/,,,,https://capemisa.com.ar/wp-content/uploads/2024/12/xi-latam-1024x718.png,camara,Analía Basualdo,,,
43,YARETAS INSUMOS & SERVICIOS,yaretas insumos servicios,Alquiler de vehículos. Traslado de personas. Venta de insumos para minería,Club de campo La Aguada Lote 60 Villa San Lorenzo (4401) Salta,(0387) 154 631 598,info@yaretas.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/yaretas.png,camara,Ignacio Poodts,,,
205,YPF SA,ypf,Petrolera,Macacha Güemes 515 Piso 9 (C1106BKK) C.A.B.A. / Alvarado 175 – Salta / Ruta 34 km 1132 – Parque Industrial Güemes - Gral. Güemes – Salta,(387) 6135240,nicolas.pinika@ypf.com,,,,,https://capemisa.com.ar/wp-content/uploads/2021/08/ypf_a_200px.jpg,camara,Nicolas Pinika,,,
116,ZATEC SOLUCIONES S.A.S.,zatec soluciones,Construcción y reforma de oficinas. Ingeniería y consultoría. Alquiler y venta de módulos. Montaje de campamentos.,Adolfo Güemes 1179 Salta,(0387) 154 121 757,luis@zatec.com.ar,https://www.zatec.com.ar/,https://www.instagram.com/zatecsoluciones/,,https://www.linkedin.com/in/agustin-zavaleta-235952223/,https://www.zatec.com.ar/assets/img/logo.svg,sitio_oficial,Luis Zavaleta,,,
317,ZELANDEZ ARGENTINA SERVICES S.R.L.,zelandez argentina services,Servicios geofísicos de pozo para la minería y aguas subterráneas.,Balcarce 2370 (4400) Salta,(0387) 154 570 165,fernando_lourenco@zelandez.com,https://www.zelandez.com/,,,https://www.linkedin.com/company/zelandez/,https://www.zelandez.com/ZelandezFavicon.svg,sitio_oficial,Fernando Lourenco,,,
361,Zozzoli S.A.,zozzoli,Ind. Textil,Avenida Rodríguez Durañona 160 - Parque Industrial de Salta,54 387 4281961 / 4282999 / 4282929,consultas@zozzolisa.com.ar,https://www.zozzolisa.com.ar/,,,,https://uis.com.ar/storage/2024/07/zozzoli-1.jpg,camara,,"Zozzoli SA fue creada en 1994 y cuenta con tres plantas industriales de 35.000 metros cuadrados cubiertos, dos en la provincia de Salta y una en el Chaco, en la ciudad de Roque Saenz Peña. Cuenta con la marca Maxiking de colchones y sommiers, y también Muebles Máximo.",Parque Industrial,
